HocoNum,TechType,HighSpeed,population,HoldingCompanyName
131401,FTTH,0,1885,Upsala Cooperative Telephone Association
131404,DOCSIS,0,34390,"USA Companies, L.P."
131404,FTTH,0,209,"USA Companies, L.P."
131404,Other,0,162778,"USA Companies, L.P."
131406,DSL,0,3154,"Utel, Inc."
131406,FTTH,0,119,"Utel, Inc."
131407,DSL,0,21525,UTMA
131407,FTTH,0,17049,UTMA
131407,Other,0,6220,UTMA
131408,DSL,0,41877,VAL-ED Joint Venture L.L.P.
131408,FTTH,1,792,VAL-ED Joint Venture L.L.P.
131408,Other,0,96090,VAL-ED Joint Venture L.L.P.
131409,DSL,0,1619,"Valley Telecommunications Cooperative Association, Inc."
131409,FTTH,0,3183,"Valley Telecommunications Cooperative Association, Inc."
131411,DSL,0,26439,"Valley Telephone Cooperative, Inc."
131411,FTTH,0,62115,"Valley Telephone Cooperative, Inc."
131411,Other,0,1220096,"Valley Telephone Cooperative, Inc."
131412,DSL,0,4600,"Valliant Telephone Company, Inc."
131412,Other,0,50766,"Valliant Telephone Company, Inc."
131413,DSL,0,8816737,Windstream Corporation
131413,Other,0,0,Windstream Corporation
131414,DSL,0,5378,"Van Buren Telephone Co., Inc."
131415,FTTH,0,4816,Van Horne Cooperative Telephone Company
131416,DSL,0,2359,"VARCOMM, Inc."
131418,DSL,0,1206,Vaughnsville Telephone Company
131421,Other,0,35209,"Velociter Wireless, Inc."
131422,DSL,0,10905,"Venture Communications Cooperative, Inc./Western Telephone Company"
131422,FTTH,0,25760,"Venture Communications Cooperative, Inc./Western Telephone Company"
131423,DSL,0,209,Venus Telephone Corporation
131423,FTTH,0,209,Venus Telephone Corporation
131425,DSL,0,59049273,Verizon Communications Inc.
131425,FTTH,0,40370557,Verizon Communications Inc.
131426,DSL,0,29635,"Vermont National Telephone Company, Inc."
131426,FTTH,1,29635,"Vermont National Telephone Company, Inc."
131427,DSL,0,604,"Vernon Telephone Cooperative, Inc."
131427,FTTH,0,22111,"Vernon Telephone Cooperative, Inc."
131431,DSL,0,1470,Viola Home Telephone Company
131431,Other,0,2326,Viola Home Telephone Company
131441,DOCSIS,0,12016,Volcano Communications Company
131441,DSL,0,17074,Volcano Communications Company
131441,FTTH,0,413,Volcano Communications Company
131441,Other,0,23763,Volcano Communications Company
131444,DSL,0,3038,Wabash Mutual Telephone Company
131444,FTTH,0,22401,Wabash Mutual Telephone Company
131444,Other,0,69392,Wabash Mutual Telephone Company
131445,DOCSIS,0,5984,"Wabash Telephone Cooperative, Inc."
131445,DSL,0,11701,"Wabash Telephone Cooperative, Inc."
131445,FTTH,0,5828,"Wabash Telephone Cooperative, Inc."
131447,DOCSIS,0,2269,Walnut Telephone Company
131447,DSL,0,4014,Walnut Telephone Company
131447,FTTH,0,930,Walnut Telephone Company
131448,DSL,0,9504,"Wamego Telephone Company, Inc."
131448,FTTH,0,16421,"Wamego Telephone Company, Inc."
131448,Other,0,2126,"Wamego Telephone Company, Inc."
131451,DSL,0,10311,Washington County Rural Telephone Cooperative
131451,FTTH,0,481,Washington County Rural Telephone Cooperative
131453,Other,0,129,Wave Wireless LLC
131454,DOCSIS,1,1723828,"WaveDivision Holdings, LLC"
131454,DSL,1,26542,"WaveDivision Holdings, LLC"
131457,FTTH,0,9689,Webster-Calhoun Cooperative Telephone Association
131458,FTTH,0,10111,Wellman Cooperative Telephone Association
131458,Other,0,10111,Wellman Cooperative Telephone Association
131459,DSL,0,11788,"West Carolina Rural Telephone Cooperative, Inc."
131459,FTTH,0,28058,"West Carolina Rural Telephone Cooperative, Inc."
131460,DSL,0,1055,West Central Telephone Assn.
131460,FTTH,0,6736,West Central Telephone Assn.
131461,DSL,0,10438,West Iowa Telephone Company
131461,FTTH,0,6595,West Iowa Telephone Company
131462,FTTH,1,51571,"West Kentucky Rural Telephone Cooperative Corporation, Inc."
131463,DSL,0,9995,West Liberty Telephone Company
131463,FTTH,0,7102,West Liberty Telephone Company
131463,Other,0,28499,West Liberty Telephone Company
131465,DSL,0,30236,West River Telecommunications Cooperative
131465,FTTH,0,3343,West River Telecommunications Cooperative
131465,Other,0,1065,West River Telecommunications Cooperative
131466,DOCSIS,0,971,"West Texas Rural Telephone Coop., Inc."
131466,DSL,0,9400,"West Texas Rural Telephone Coop., Inc."
131466,FTTH,0,16899,"West Texas Rural Telephone Coop., Inc."
131467,DSL,0,16968,"West Wisconsin Telcom Cooperative, Inc."
131467,FTTH,0,16542,"West Wisconsin Telcom Cooperative, Inc."
131469,DSL,0,63706,"Westelcom Network, Inc."
131470,DOCSIS,0,27041,"Western Broadband Holdings, Inc."
131472,DOCSIS,0,1436,Western Iowa Telephone Association
131472,DSL,0,7858,Western Iowa Telephone Association
131473,Other,0,3744,Western Sonoma County Internet Cooperative Corporation
131475,DSL,0,28239,Western Wahkiakum County Telephone Company
131475,FTTH,0,28239,Western Wahkiakum County Telephone Company
131476,DOCSIS,0,2495,"Wes-Tex Telephone Cooperative, Inc."
131476,DSL,0,6600,"Wes-Tex Telephone Cooperative, Inc."
131476,FTTH,0,4538,"Wes-Tex Telephone Cooperative, Inc."
131476,Other,0,27759,"Wes-Tex Telephone Cooperative, Inc."
131478,DSL,0,14974,Whidbey Telephone Company
131480,DOCSIS,0,7160693,WideOpenWest
131480,DSL,0,6079,WideOpenWest
131481,FTTH,0,8746,Wiggins Telephone Association
131482,DOCSIS,0,363,"Wikstrom Telephone Company, Inc."
131482,DSL,0,10323,"Wikstrom Telephone Company, Inc."
131482,FTTH,0,3253,"Wikstrom Telephone Company, Inc."
131482,Other,0,26020,"Wikstrom Telephone Company, Inc."
131485,FTTH,0,20712,"Dycom Holding, Inc."
131486,DSL,0,141,Wilkes Telecommunications
131486,FTTH,1,45674,Wilkes Telecommunications
131487,FTTH,0,189,Willard Telephone Company
131492,DOCSIS,0,2076,WinDBreak Cable
131493,DSL,0,15656,Winn Telephone Company
131493,FTTH,1,34496,Winn Telephone Company
131493,Other,0,21771,Winn Telephone Company
131494,DSL,0,9228,Winnebago Cooperative Telephone Association
131494,FTTH,0,17771,Winnebago Cooperative Telephone Association
131497,DOCSIS,0,8941,"Wired or Wireless, Inc."
131497,Other,0,702322,"Wired or Wireless, Inc."
131505,DSL,0,1288,"Woodhull Communications, Inc."
131505,FTTH,0,1347,"Woodhull Communications, Inc."
131506,FTTH,0,2773,Woodstock Telephone Company
131507,DSL,0,40909,Woolstock Mutual Telephone Assoc.
131507,Other,0,40909,Woolstock Mutual Telephone Assoc.
131510,DSL,0,577,Wyoming Mutual Telephone Company
131512,DOCSIS,0,906,"XIT Rural Telephone Cooperative, Inc."
131512,DSL,0,13069,"XIT Rural Telephone Cooperative, Inc."
131512,FTTH,0,3554,"XIT Rural Telephone Cooperative, Inc."
131513,DSL,0,104810,"XO Holdings, Inc."
131516,DSL,0,83692,Yadkin Valley Telephone Membership Corporation
131516,FTTH,0,60745,Yadkin Valley Telephone Membership Corporation
131517,DSL,0,25945,"Yankee Telecom, Inc."
131517,FTTH,0,17208,"Yankee Telecom, Inc."
131518,DSL,0,21658,"Yelcot Holding Group, Inc."
131518,FTTH,0,938,"Yelcot Holding Group, Inc."
131520,DSL,0,1985,Yeoman Telephone Company
131611,DSL,0,62742,"Highland Telephone Cooperative, Inc. (KY & TN)"
131611,FTTH,0,62560,"Highland Telephone Cooperative, Inc. (KY & TN)"
131612,DSL,0,12752,Sharon Telephone Company (IA)
131612,FTTH,0,12752,Sharon Telephone Company (IA)
131612,Other,0,12752,Sharon Telephone Company (IA)
131613,DSL,0,1716,Sully Telephone Association
131613,Other,0,27600,Sully Telephone Association
131900,DOCSIS,0,14151,"Cunningham Management, Inc."
131900,FTTH,0,587,"Cunningham Management, Inc."
131902,DSL,0,41177,Alteva Inc.
140001,DOCSIS,0,39810,"Access Cable Television, Inc."
140012,DSL,0,536,Axiom Technologies
140012,FTTH,0,848,Axiom Technologies
140012,Other,0,22103,Axiom Technologies
140016,FTTH,0,229,"Border to Border Communications, Inc."
140018,DOCSIS,0,144997,CableAmerica
140020,FTTH,0,60665,Chelan County PUD
140030,DSL,0,45123,Fail Telecommunication Corporation
140030,FTTH,0,10348,Fail Telecommunication Corporation
140030,Other,0,13702,Fail Telecommunication Corporation
140032,DSL,0,741,Farber Telephone Company
140033,DSL,0,6345,Filer Mutual Telephone Company
140033,FTTH,0,2415,Filer Mutual Telephone Company
140033,Other,0,25320,Filer Mutual Telephone Company
140036,DSL,0,2227,Ft. Jennings Telephone Company
140036,FTTH,0,4030,Ft. Jennings Telephone Company
140043,DSL,0,4986,"Hopi Telecommunications, Inc."
140048,Other,0,18528108,"JAB Wireless, Inc."
140050,Other,0,8392,JC Mickelson Inc.
140055,Other,0,15555,LAT Inc.
140059,DSL,0,264,Lonsdale Telephone Company
140059,FTTH,0,8541,Lonsdale Telephone Company
140063,Other,0,123714,Mercury Network Corporation
140064,Other,0,866980,"Defiance Holdings, LLC"
140076,DSL,0,2004,Reasnor Telephone Company
140078,Other,1,1487,"Royell Communications, Inc."
140080,DOCSIS,0,1345366,Service Electric Cable TV Inc.
140084,Other,0,12029,SPITwSPOTS Inc.
140092,DSL,0,22785,"Twin Valley Management, Inc."
140092,FTTH,0,22785,"Twin Valley Management, Inc."
140092,Other,0,22785,"Twin Valley Management, Inc."
140097,DSL,0,12093,"Velocity Telephone, Inc."
140097,FTTH,0,1415,"Velocity Telephone, Inc."
140097,Other,0,0,"Velocity Telephone, Inc."
140101,FTTH,0,4274,West River Cooperative Telephone Company
140105,Other,0,2442563,Wisper ISP Inc.
140106,DOCSIS,0,2607,"WTC Communications, Inc."
140106,DSL,0,3482,"WTC Communications, Inc."
150119,DSL,0,799,Pattersonville Telephone Company (OH)
150120,DOCSIS,0,683,Mutual Telephone Company (KS)
150120,FTTH,1,2571,Mutual Telephone Company (KS)
150120,Other,0,15827,Mutual Telephone Company (KS)
150200,DSL,0,44,"Accipiter Communications, Inc."
150200,FTTH,1,11103,"Accipiter Communications, Inc."
150206,DOCSIS,1,593463,Vyve Broadband
150225,DSL,0,2889,Buckland Telephone Co.
150225,FTTH,0,2889,Buckland Telephone Co.
150227,DOCSIS,0,46107,"Buford Media Group, LLC"
150229,DSL,0,1539,"Bush-Tell, Inc."
150235,DOCSIS,0,11984,City of Camilla
150236,DOCSIS,0,18632,City of Moultrie
150237,FTTH,1,4208,City of North Kansas
150241,DSL,0,37371,"CoastCom, Inc."
150244,DOCSIS,0,354,Copper Mountain Consolidated Metro District
150245,Other,0,2402,"CresComm WiFi, LLC"
150249,Other,0,35828,"DC Access, LLC"
150250,DOCSIS,0,1592,Diller Telephone Company
150250,DSL,0,957,Diller Telephone Company
150250,FTTH,0,1119,Diller Telephone Company
150250,Other,0,173365,Diller Telephone Company
150258,DOCSIS,0,74679,Ellijay Telephone Company
150258,DSL,0,45885,Ellijay Telephone Company
150260,Other,0,255,"Estes Valley Networks, Inc."
150261,Other,0,334,EvenLink LLC
150262,DSL,0,34,"Gamewood, Inc."
150262,FTTH,0,4059,"Gamewood, Inc."
150262,Other,0,16757,"Gamewood, Inc."
150266,DOCSIS,0,12472,"Hanson Communications, Inc."
150266,DSL,0,31244,"Hanson Communications, Inc."
150266,FTTH,0,14107,"Hanson Communications, Inc."
150270,Other,0,36223,"Intelliwave, LLC"
150271,Other,0,15768,InvisiMax Inc.
150272,Other,0,148,Iowa Connect Inc.
150281,FTTH,0,1058,Mayfield Electric & Water Systems
150281,Other,0,11321,Mayfield Electric & Water Systems
150286,Other,0,11664,"MNWireless, LLC"
150287,DSL,0,18812,"Moapa Valley Telecommunications, Inc."
150287,FTTH,1,18812,"Moapa Valley Telecommunications, Inc."
150287,Other,0,18812,"Moapa Valley Telecommunications, Inc."
150292,DOCSIS,0,493394,Northland Communications Corp.
150295,DOCSIS,0,43018,"Orbitel Communications, LLC"
150296,DOCSIS,0,16811,Otelco Inc.
150296,DSL,0,206930,Otelco Inc.
150296,Other,0,25009,Otelco Inc.
150299,DOCSIS,0,10052,"Plantation Cablevision, Inc."
150308,Other,0,164633,Ridgewood Cable
150309,DOCSIS,0,3069,Ripley Video Cable Company
150312,FTTH,1,14754,Russellville Electric Plant Board
150312,Other,0,14754,Russellville Electric Plant Board
150313,DSL,0,26730,"Sacred Wind Communications, Inc."
150313,Other,0,26735,"Sacred Wind Communications, Inc."
150316,DSL,0,251204,Socket Telecom LLC
150316,FTTH,0,12842,Socket Telecom LLC
150317,DSL,0,13525,Wood County Telephone Company
150317,FTTH,1,33658,Wood County Telephone Company
150320,FTTH,0,829,St. Olaf College
150323,Other,0,110,TecInfo
150325,Other,0,95557,"Tivcorp, Inc."
150327,FTTH,0,25151,"United Electric Cooperative, Inc."
150327,Other,0,1099,"United Electric Cooperative, Inc."
150330,Other,0,12341,"Upward Access, LLC"
150331,FTTH,0,9653,US Sonet LLC
150334,DOCSIS,0,406850,"WEHCO Video, Inc."
150335,Other,0,23927,"Wharton County Electric Cooperative, Inc."
150336,Other,0,158710,"Whiz to Coho, Inc."
150340,DSL,0,48197,"NTS, Inc."
150340,FTTH,1,74173,"NTS, Inc."
150341,Other,0,1552,Yellowstone Media Design
150344,DOCSIS,0,1617,"M.C. Dean, Inc."
150344,DSL,0,1617,"M.C. Dean, Inc."
150344,FTTH,0,15183,"M.C. Dean, Inc."
160101,Other,0,11916,"2Geton Net, Inc."
160103,FTTH,0,3597,Allband Communications Cooperative
160108,FTTH,1,156823,Bristol Tennessee Essential Services
160110,DOCSIS,0,41098,"Cablevision of Marion County, LLC"
160113,Other,0,26794,"Data Truck, LLC"
160115,Other,0,2808476,"E-Vergent.com, LLC"
160116,Other,0,54321,"ECSIS.NET, LLC"
160118,DOCSIS,0,5395,Eastern Cable Corporation
160127,DOCSIS,0,69218,LICT Corporation
160127,DSL,0,161237,LICT Corporation
160127,FTTH,0,84759,LICT Corporation
160127,Other,0,129554,LICT Corporation
160129,DOCSIS,0,1529,Manning Municipal Communications and Television Systems Utility
160135,FTTH,0,1337,"Ogden Communications, Inc."
160146,FTTH,0,9511,"Ralls Technologies, LLC"
160151,DSL,0,732,"Southeastern Services, Inc."
160151,FTTH,0,3074,"Southeastern Services, Inc."
160151,Other,0,246,"Southeastern Services, Inc."
160157,DOCSIS,0,227485,"Zito Media, LP"
160160,DOCSIS,0,91438,"ImOn Communications, LLC"
160160,FTTH,1,12132,"ImOn Communications, LLC"
160162,Other,0,415,"TerraNovaNet, Inc."
170005,DOCSIS,0,16128,Tele-Media Company
170007,FTTH,0,363,Accelplus
170014,DSL,0,2500,Atkins Telephone Company
170014,FTTH,0,2500,Atkins Telephone Company
170016,DOCSIS,0,164102,"Avenue Broadband Holdings, Inc."
170025,FTTH,0,32781,CMS Internet LLC
170025,Other,0,274410,CMS Internet LLC
170033,FTTH,1,7560,Community Fiber Network LLC
170040,DSL,0,10176,"Dixie-Net, Inc."
170040,Other,0,4676,"Dixie-Net, Inc."
170044,DSL,0,236,Fishers Island Telephone Company
170047,Other,0,20547,"GMN Tri-County CAC, Inc."
170048,Other,0,13611,"Gateway Telecom, LLC"
170050,DOCSIS,0,4464,Harlan Municipal Utilities
170050,FTTH,0,4464,Harlan Municipal Utilities
170054,Other,0,110170,"InfoWest, Inc."
170058,FTTH,0,76235,Jackson Energy Authority
170062,FTTH,0,4375,La Porte City Telephone Company
170064,DOCSIS,1,23073,"Litestream Holdings, LLC"
170066,FTTH,0,18637,Monmouth Independence Network
170071,DOCSIS,0,196,"Newmax, LLC"
170071,Other,1,47050,"Newmax, LLC"
170086,DOCSIS,0,831,"TV Cable Company of Andalusia, Inc."
170098,DOCSIS,0,15578,"Prime Time Ventures, LLC"
170098,DSL,0,16478,"Prime Time Ventures, LLC"
170098,FTTH,1,1390,"Prime Time Ventures, LLC"
170098,Other,0,2672,"Prime Time Ventures, LLC"
170102,Other,0,408,"KC Online, Inc."
170105,DOCSIS,0,7992,TV Cable of Rensselaer & Winamac
180006,DOCSIS,0,5288,Blue Mountain TV Cable Company
180009,FTTH,0,1817,Choicetel LLC
180010,FTTH,0,14215,City of Auburn
180012,DOCSIS,0,13752,"City of Elberton, Georgia"
180013,FTTH,0,13795,City of Fort Valley
180013,Other,0,165,City of Fort Valley
180032,FTTH,0,8369,"Home Town Cable TV, LLC"
180038,Other,0,69034,"North West Net, Inc."
180041,DOCSIS,0,28115,Paragould Light and Water Commission
180048,Other,0,73756,"Rapid Systems, Inc."
180064,Other,0,5767,"Web Fire Communications, Inc."
190002,Other,0,221356,101Netlink
190008,DOCSIS,0,52157,AM3 Holding Corp.
190008,DSL,1,44760,AM3 Holding Corp.
190008,FTTH,1,256,AM3 Holding Corp.
190013,DOCSIS,0,1867,Adams CATV Inc.
190014,DSL,0,1307610,"Curatel, LLC"
190015,DOCSIS,0,3335,"Aeneas Communications, LLC"
190015,DSL,0,17738,"Aeneas Communications, LLC"
190015,FTTH,0,30171,"Aeneas Communications, LLC"
190016,Other,0,4074,"Aerowire, Inc."
190019,Other,0,52506,"AlasConnect, Inc."
190025,Other,0,306384,America Internet & Communications
190036,DSL,0,9906,"Aurora Communications, Inc."
190045,Other,0,1863,BeaDun Communications
190046,DOCSIS,0,19760,Beaver Valley Cable Company
190047,DOCSIS,0,8772,"Bee Line, Inc."
190051,DSL,0,12020,"Family Communications, LLC"
190051,FTTH,1,44288,"Family Communications, LLC"
190053,Other,0,30700,"Bluebird Wireless Broadband Services, LLC"
190056,Other,0,23132,"Blueriver Communications, Inc."
190058,FTTH,0,102599,"Board of Water, Light & Sinking Fund Commissioners"
190059,DOCSIS,0,16097,"Boycom Cablevision, Inc./Partel Broadband Telecommunications, Inc."
190059,Other,0,7,"Boycom Cablevision, Inc./Partel Broadband Telecommunications, Inc."
190066,FTTH,1,42370,Burlington Telecom
190069,DOCSIS,0,1821,"Cable Communications of Willsboro, Inc."
190069,FTTH,0,177,"Cable Communications of Willsboro, Inc."
190070,DOCSIS,0,25995,"CCI Systems, Inc."
190071,DOCSIS,0,6767,Cable Co-Op
190073,DOCSIS,0,27276,"California Oregon Broadcasting, Inc."
190075,DOCSIS,0,3714,Catalina Broadband Solutions LLC
190079,DSL,0,58840,"Christian Hill Farm, LLC"
190079,FTTH,0,1929,"Christian Hill Farm, LLC"
190080,FTTH,0,2724,City of Bellevue
190081,FTTH,1,72011,City of Bristol
190083,Other,0,2436,City of Coffeyville
190084,FTTH,0,39,City of Glenwood Springs
190085,DOCSIS,0,2553,City of Hawarden
190089,DOCSIS,0,5828,City of Williamstown
190089,Other,0,12733,City of Williamstown
190093,Other,0,39836,Cloud Alliance LLC
190094,DOCSIS,0,12759,Coaxial Cable TV Corporation
190096,DOCSIS,0,15871,Coldwater Board of Public Utilities
190101,DOCSIS,0,5184,Community Cable Television Agency of O'Brien County
190101,Other,0,16894,Community Cable Television Agency of O'Brien County
190102,DOCSIS,0,8232,Community Telecom Services
190103,Other,0,23097,"Computer Dynamics of NW Illinois, LLC"
190104,DSL,0,949,Comspan Communications
190104,FTTH,0,10037,Comspan Communications
190107,DSL,0,211725,Connectto Communications Inc.
190108,DOCSIS,1,1392,Coon Rapids Municipal Utilities
190109,DSL,0,1746,"CornerStone Telephone Company, LLC"
190118,DSL,0,6578,"Delta Telecom, Inc."
190123,Other,0,236403,"DigitalPath, Inc."
190124,Other,0,59,DiMan Systems
190126,FTTH,0,48565,Douglas Electric Cooperative Inc.
190130,DSL,0,20973,"Eastern Oregon Net, Inc."
190130,FTTH,0,29,"Eastern Oregon Net, Inc."
190130,Other,0,14631,"Eastern Oregon Net, Inc."
190131,DOCSIS,0,15528,Easton Utilities Commission
190131,FTTH,0,269,Easton Utilities Commission
190131,Other,0,306,Easton Utilities Commission
190134,FTTH,1,359630,Electric Power Board
190142,DSL,0,16446,e-Tel
190145,DOCSIS,0,6600,"Falcon Broadband, Inc."
190145,DSL,0,570,"Falcon Broadband, Inc."
190145,FTTH,0,3471,"Falcon Broadband, Inc."
190150,DSL,0,92032,FiberComm L.C.
190150,FTTH,1,7879,FiberComm L.C.
190150,Other,0,115833,FiberComm L.C.
190155,Other,0,2467,"Fisher Wireless Services, Inc."
190158,DOCSIS,0,25318,"Florida Cable, Inc."
190158,FTTH,0,4319,"Florida Cable, Inc."
190160,Other,0,14731,"Freedom Wireless Broadband, LLC"
190163,Other,0,1205,"Fulair, LLC"
190169,Other,0,100627,"Geneva On-Line, Inc."
190172,DOCSIS,0,16027,Golden Rain Foundation
190177,FTTH,0,480,"Greenfield Communications, Inc."
190180,DOCSIS,0,2502,Grundy Center Municipal Light & Power
190181,DOCSIS,0,24247,Haefele TV Inc.
190181,FTTH,0,1715,Haefele TV Inc.
190182,DOCSIS,0,13338,Harlan Community Television Inc.
190184,Other,0,33968,Henderson Municipal Power & Light
190185,Other,0,2684,"Hidden Lake Wireless, Inc."
190187,FTTH,0,2732,Hopkinsville Electric System
190187,Other,0,33431,Hopkinsville Electric System
190188,Other,0,449341,Hudson Valley Wireless
190189,DSL,0,800647,"Huntleigh Telecommunications Group, Inc."
190192,DSL,0,76358,iLOKA Inc.
190193,Other,0,8473,"Indian Creek Internet Services, Inc."
190200,Other,0,273763,Invisalink Wireless Enterprises LLC
190204,DSL,0,138,"IPacket Networks, LLC"
190207,DSL,0,3955,Jaguar Communications
190207,FTTH,0,56616,Jaguar Communications
190207,Other,0,15986,Jaguar Communications
190208,Other,0,24126,JB-Nets
190211,Other,0,19604,"Joink, LLC"
190213,DOCSIS,0,341,Kennedy Cablevision Inc.
190213,FTTH,0,8,Kennedy Cablevision Inc.
190215,DOCSIS,0,32113,"Kings Bay Communications, Inc."
190218,DOCSIS,0,59679,"Kuhn Communications, Inc."
190219,FTTH,1,114680,Lafayette City Parish Consolidated Government
190220,Other,0,4642,Landmark Wireless LLC
190223,FTTH,0,1847,Lenox Municipal Utilities
190232,Other,0,47872,"Martineer Wireless, Inc."
190233,DOCSIS,0,2620,Hilliary Communications
190233,DSL,0,2039,Hilliary Communications
190233,FTTH,0,2812,Hilliary Communications
190233,Other,0,31490,Hilliary Communications
190236,Other,0,956077,"Mercury Wireless, Inc."
190239,DOCSIS,0,100265,MI Connection Communications System
190239,FTTH,0,744,MI Connection Communications System
190241,DSL,0,23720,"Michigan Access, Inc."
190241,FTTH,0,8164,"Michigan Access, Inc."
190241,Other,0,143779,"Michigan Access, Inc."
190244,Other,0,306529,Minnesota Valley Television Improvement Corporation
190248,Other,0,39134,"Mobilcom Pittsburg, Inc."
190249,Other,0,456,Mobile Communications Service of Bowling Green Inc.
190252,Other,0,82328,Mountain Area Information Network
190263,Other,0,88021,"NewWays Networking, LLC"
190265,DOCSIS,0,17911,Nittany Media Inc.
190265,FTTH,1,18544,Nittany Media Inc.
190265,Other,0,4430,Nittany Media Inc.
190268,Other,0,5082,"North Branch Networks, LLC"
190274,DOCSIS,0,84197,"HC Cable Holdings, LLC"
190274,FTTH,0,449,"HC Cable Holdings, LLC"
190275,DOCSIS,0,22553,Oak Run Associates Ltd.
190276,DSL,0,105959,"OrbitCom, Inc."
190276,FTTH,0,4266,"OrbitCom, Inc."
190276,Other,0,0,"OrbitCom, Inc."
190281,DSL,0,3247,"OTZ Telephone Cooperative, Inc."
190285,DOCSIS,0,11778,Parish Communications
190289,Other,0,43759,PCS-WIN
190303,DSL,0,29196,Public Utility District No. 1 of Douglas County
190303,Other,0,12256,Public Utility District No. 1 of Douglas County
190304,FTTH,0,197,Pulaski Electric System
190305,DSL,0,38047,"Quantum Telecommunications, Inc."
190305,FTTH,1,6214,"Quantum Telecommunications, Inc."
190306,DOCSIS,0,8749,Quitman Cable Inc.
190308,DOCSIS,0,83932,"R. M. Greene, Inc."
190309,Other,0,3294333,"Ranch Wireless, Inc."
190311,Other,0,1260693,"Razzo Link, Inc."
190312,DOCSIS,0,41979,Reach Broadband
190312,Other,0,22974,Reach Broadband
190313,DOCSIS,0,226,Rebeltec Communications LLC
190313,FTTH,0,1098,Rebeltec Communications LLC
190313,Other,0,37512,Rebeltec Communications LLC
190320,Other,0,37781,"SAA bright.net, Inc."
190323,DOCSIS,0,20005,Savage Communications Inc.
190325,Other,0,371707,"Sioux Valley Rural Television, Inc."
190326,Other,0,381,Siouxland WISP
190328,Other,0,18738,"SkyWerx Industries, LLC"
190334,DOCSIS,0,5309,"Southern Cayuga County Cablevision, LLC"
190335,Other,0,1915,Southern Ohio Communication Services Inc.
190336,Other,0,4477,Southern Tier Wireless
190337,DOCSIS,0,4730,Southern Vermont Cable Company
190341,Other,0,0,Starlite Consulting Inc.
190342,Other,0,4822510,StarTouch Broadband
190347,DOCSIS,0,41355,"Sweetwater Television Company, Inc."
190347,Other,0,674,"Sweetwater Television Company, Inc."
190349,Other,0,19171,"Syringa Networks, LLC"
190357,DOCSIS,0,1198,"Telecom Cable, LLC"
190360,DSL,0,509,"Telenational Communications, Inc."
190360,Other,0,575,"Telenational Communications, Inc."
190365,DOCSIS,0,10910,"Tel-Star Cablevision, Inc."
190367,FTTH,0,2153,The Utilities Board of the City of Sylacauga
190367,Other,0,38382,The Utilities Board of the City of Sylacauga
190370,FTTH,0,604,"Tim Ron Enterprises, LLC"
190380,FTTH,0,105275,"Troy Cablevision, Inc."
190399,Other,0,193172,Wasp Wireless
190404,FTTH,0,5908,"Westel, LLC"
190406,DSL,0,26,Westgate Communications LLC
190406,Other,0,26,Westgate Communications LLC
190407,Other,0,27214,"Wheatland Electric Cooperative, Inc."
190410,FTTH,1,5865,"IdeaTek Systems, Inc."
190414,DSL,0,32721,World Discount Telecommunications Company
190416,Other,0,19743,"YHTI, Inc."
190417,DOCSIS,0,216,Yukon Tech Inc.
190417,DSL,0,166,Yukon Tech Inc.
190417,Other,0,687,Yukon Tech Inc.
190419,Other,0,104113,Benton Rural Electric Association
190425,DSL,0,2953639,"Sonic Telecom, LLC"
190428,DSL,0,8456,"San Carlos Apache Telecommunications Utility, Inc."
190428,FTTH,0,8456,"San Carlos Apache Telecommunications Utility, Inc."
190429,DOCSIS,0,9368,Barbourville Utility Commission
190429,FTTH,0,55,Barbourville Utility Commission
190433,Other,0,183,"Oki Communications, LLC"
190438,DSL,0,61876,"Eaglenet, Inc."
190438,FTTH,0,1890,"Eaglenet, Inc."
190442,Other,0,8189,"Cellular Properties, Inc."
190443,DOCSIS,0,11948,"Inside Connect Cable, LLC"
190448,DOCSIS,0,23948,"Sumner Cable TV, Inc."
190448,Other,0,234778,"Sumner Cable TV, Inc."
190501,FTTH,0,672,4 SIWI LLC
190501,Other,0,10160,4 SIWI LLC
190503,Other,0,10456,"Ken-Tenn Wireless, L.L.C."
190504,DSL,0,76965,Allo Communications LLC
190504,FTTH,1,76965,Allo Communications LLC
190506,DSL,0,38480,Cyber Mesa
190506,Other,0,26721,Cyber Mesa
200006,Other,0,4137,"Blip Networks, LLC"
200009,Other,0,9311,Brookwood Ventures LLC
200010,DOCSIS,0,9496,"Bulldog Cable Georgia, LLC"
200010,FTTH,0,6396,"Bulldog Cable Georgia, LLC"
200012,Other,0,74263,"CKS Management, Inc."
200019,Other,0,6156,"Express Dial Internet, Inc."
200020,Other,0,727860,Fire2Wire
200022,FTTH,1,19272,Gainesville Regional Utilities
200025,Other,0,264,"LTO Communications, LLC"
200026,Other,0,5611,"Lazernet, Inc."
200027,DSL,0,28023,McMinnville Access Company
200027,FTTH,0,1513,McMinnville Access Company
200027,Other,0,485961,McMinnville Access Company
200029,DOCSIS,0,132242,Morris Broadband LLC
200029,FTTH,1,123001,Morris Broadband LLC
200032,DSL,0,132930,"Nextera Holdings, LLC"
200032,Other,0,2586365,"Nextera Holdings, LLC"
200039,FTTH,1,305,QualityLife Intergovernmental Agency
200041,DSL,0,460051,"Raw Bandwidth Telecom, Inc."
200044,Other,0,862,"Two-Way Radio Service, Inc."
