,county,up18_fiber,up18_cable,up18_DSL,up18_total,down14_fiber,down14_cable,down14_DSL,down14_total,up15_fiber,up15_cable,up15_DSL,up15_total,down15_fiber,down15_cable,down15_DSL,down15_total,up16_fiber,up16_cable,up16_DSL,up16_total,down16_fiber,down16_cable,down16_DSL,down16_total,up17_fiber,up17_cable,up17_DSL,up17_total,down17_fiber,down17_cable,down17_DSL,down17_total,2018_FIBER_YES,state_code,POP10,num_blocks,StateAbbr,countystate,Q3 2018 Price
1710,30075,1.0,0.0,3.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,3.0,1,30,1326.0,229,MT,30075,121517.0
1711,30077,0.0,1.0,4.0,5.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,5.0,0.0,1.0,5.0,6.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,5.0,0,30,4662.0,403,MT,30077,154499.0
1712,30079,1.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1,30,1084.0,451,MT,30079,110341.0
1713,30081,1.0,1.0,6.0,12.0,0.0,1.0,6.0,9.0,0.0,1.0,6.0,9.0,0.0,1.0,5.0,8.0,0.0,1.0,6.0,9.0,1.0,1.0,6.0,10.0,1.0,1.0,7.0,13.0,1.0,1.0,5.0,11.0,1,30,39343.0,2136,MT,30081,270209.0
1714,30083,3.0,1.0,5.0,11.0,3.0,2.0,5.0,12.0,3.0,2.0,7.0,14.0,3.0,2.0,8.0,15.0,3.0,2.0,5.0,12.0,3.0,2.0,5.0,12.0,3.0,2.0,5.0,12.0,3.0,2.0,5.0,12.0,1,30,9697.0,1627,MT,30083,233392.0
1715,30085,1.0,0.0,4.0,6.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,6.0,1,30,10421.0,1616,MT,30085,127544.0
1716,30087,1.0,1.0,8.0,10.0,1.0,1.0,8.0,11.0,1.0,2.0,7.0,11.0,1.0,2.0,7.0,11.0,1.0,2.0,6.0,10.0,1.0,2.0,6.0,10.0,1.0,2.0,6.0,10.0,1.0,2.0,7.0,11.0,1,30,8446.0,844,MT,30087,129955.0
1717,30089,2.0,1.0,6.0,12.0,0.0,1.0,3.0,6.0,0.0,1.0,4.0,6.0,0.0,1.0,2.0,6.0,0.0,1.0,4.0,6.0,1.0,1.0,4.0,7.0,1.0,1.0,4.0,7.0,1.0,1.0,4.0,8.0,1,30,6889.0,595,MT,30089,224626.0
1718,30091,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1,30,3338.0,918,MT,30091,160526.0
1719,30093,3.0,1.0,7.0,17.0,2.0,1.0,7.0,15.0,2.0,1.0,7.0,15.0,1.0,1.0,6.0,12.0,1.0,1.0,8.0,16.0,1.0,1.0,7.0,16.0,2.0,1.0,7.0,17.0,3.0,1.0,7.0,18.0,1,30,34200.0,3148,MT,30093,146610.0
1720,30095,3.0,1.0,8.0,15.0,2.0,2.0,11.0,18.0,2.0,2.0,10.0,17.0,2.0,2.0,9.0,15.0,3.0,2.0,8.0,16.0,3.0,2.0,8.0,17.0,3.0,1.0,8.0,15.0,3.0,1.0,8.0,17.0,1,30,8442.0,1121,MT,30095,246760.0
1721,30097,0.0,1.0,2.0,5.0,0.0,1.0,2.0,4.0,0.0,1.0,2.0,5.0,0.0,1.0,2.0,5.0,0.0,1.0,2.0,5.0,0.0,1.0,2.0,5.0,0.0,1.0,2.0,5.0,0.0,1.0,2.0,5.0,0,30,3397.0,1040,MT,30097,247527.0
1722,30099,1.0,0.0,4.0,8.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,6.0,1.0,0.0,4.0,7.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,7.0,1,30,6073.0,1605,MT,30099,171593.0
1723,30101,2.0,0.0,4.0,6.0,2.0,0.0,6.0,9.0,2.0,0.0,3.0,6.0,2.0,0.0,5.0,7.0,2.0,0.0,4.0,6.0,2.0,0.0,4.0,6.0,2.0,0.0,4.0,6.0,2.0,0.0,4.0,6.0,1,30,4518.0,916,MT,30101,137186.0
1724,30103,2.0,0.0,5.0,8.0,1.0,0.0,3.0,4.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,4.0,5.0,2.0,0.0,5.0,8.0,2.0,0.0,5.0,8.0,2.0,0.0,5.0,8.0,1,30,652.0,287,MT,30103,115600.0
1725,30105,1.0,0.0,3.0,6.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,6.0,1.0,0.0,3.0,6.0,1,30,7330.0,1868,MT,30105,148582.0
1726,30107,2.0,0.0,3.0,6.0,1.0,0.0,4.0,5.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,3.0,5.0,2.0,0.0,3.0,6.0,2.0,0.0,3.0,6.0,1,30,1395.0,484,MT,30107,97849.0
1727,30109,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,1.0,0.0,3.0,4.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,1,30,1004.0,310,MT,30109,120641.0
1728,30111,7.0,1.0,11.0,23.0,3.0,2.0,15.0,24.0,2.0,1.0,13.0,20.0,3.0,2.0,11.0,18.0,3.0,1.0,12.0,20.0,5.0,1.0,11.0,23.0,6.0,1.0,12.0,24.0,6.0,1.0,11.0,26.0,1,30,147479.0,5439,MT,30111,230936.0
1729,38001,3.0,1.0,0.0,5.0,3.0,3.0,0.0,7.0,3.0,3.0,1.0,8.0,3.0,3.0,1.0,8.0,3.0,3.0,1.0,8.0,3.0,1.0,2.0,7.0,3.0,1.0,0.0,5.0,3.0,1.0,0.0,5.0,1,38,2232.0,1091,ND,38001,147510.0
1730,38003,6.0,2.0,6.0,15.0,5.0,2.0,6.0,16.0,5.0,2.0,4.0,14.0,5.0,2.0,5.0,15.0,5.0,2.0,6.0,16.0,5.0,2.0,6.0,15.0,5.0,2.0,6.0,14.0,5.0,2.0,6.0,14.0,1,38,11029.0,2551,ND,38003,119311.0
1731,38005,1.0,0.0,2.0,3.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,5.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,3.0,1,38,6658.0,2488,ND,38005,70141.0
1732,38007,2.0,0.0,4.0,7.0,1.0,0.0,6.0,8.0,1.0,0.0,5.0,7.0,1.0,0.0,5.0,7.0,2.0,0.0,5.0,8.0,2.0,0.0,3.0,6.0,2.0,0.0,3.0,6.0,2.0,0.0,4.0,7.0,1,38,358.0,299,ND,38007,188637.0
1733,38009,2.0,1.0,3.0,7.0,2.0,2.0,3.0,8.0,2.0,3.0,3.0,9.0,2.0,3.0,3.0,9.0,2.0,3.0,3.0,9.0,2.0,1.0,3.0,7.0,2.0,1.0,3.0,7.0,2.0,1.0,3.0,7.0,1,38,5957.0,2559,ND,38009,143030.0
1734,38011,1.0,1.0,0.0,3.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,6.0,1.0,3.0,1.0,6.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,1,38,3134.0,1704,ND,38011,152294.0
1735,38013,3.0,0.0,4.0,8.0,2.0,0.0,4.0,7.0,2.0,0.0,4.0,7.0,2.0,0.0,4.0,7.0,3.0,0.0,4.0,8.0,3.0,0.0,4.0,8.0,3.0,0.0,4.0,8.0,3.0,0.0,4.0,8.0,1,38,1956.0,1827,ND,38013,117377.0
1736,38015,3.0,1.0,4.0,8.0,3.0,3.0,6.0,14.0,3.0,4.0,5.0,12.0,3.0,3.0,5.0,11.0,3.0,3.0,7.0,14.0,3.0,1.0,6.0,12.0,3.0,1.0,4.0,10.0,3.0,1.0,5.0,10.0,1,38,79512.0,4192,ND,38015,269916.0
1737,38017,7.0,3.0,10.0,23.0,8.0,5.0,13.0,33.0,6.0,5.0,9.0,26.0,6.0,5.0,9.0,26.0,6.0,5.0,9.0,27.0,6.0,3.0,11.0,24.0,6.0,3.0,10.0,22.0,6.0,3.0,10.0,22.0,1,38,146791.0,5012,ND,38017,229846.0
1738,38019,3.0,1.0,0.0,5.0,2.0,3.0,5.0,13.0,2.0,3.0,5.0,13.0,2.0,3.0,3.0,11.0,2.0,3.0,3.0,11.0,2.0,1.0,3.0,9.0,2.0,1.0,3.0,9.0,3.0,1.0,0.0,5.0,1,38,3740.0,1817,ND,38019,97220.0
1739,38021,1.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1,38,5289.0,1585,ND,38021,112388.0
1740,38023,2.0,0.0,3.0,6.0,2.0,0.0,4.0,7.0,2.0,0.0,4.0,7.0,2.0,0.0,4.0,7.0,2.0,0.0,4.0,7.0,2.0,0.0,4.0,7.0,2.0,0.0,4.0,7.0,2.0,0.0,4.0,7.0,1,38,1701.0,1101,ND,38023,153516.0
1741,38025,3.0,1.0,3.0,8.0,2.0,2.0,4.0,10.0,2.0,3.0,3.0,10.0,3.0,2.0,3.0,9.0,3.0,3.0,4.0,11.0,3.0,1.0,2.0,7.0,3.0,1.0,2.0,7.0,3.0,1.0,2.0,7.0,1,38,3500.0,2326,ND,38025,171840.0
1742,38027,3.0,1.0,2.0,6.0,3.0,2.0,2.0,8.0,3.0,3.0,2.0,9.0,3.0,2.0,2.0,8.0,3.0,3.0,3.0,10.0,3.0,1.0,2.0,7.0,3.0,1.0,2.0,7.0,3.0,1.0,2.0,6.0,1,38,2385.0,1056,ND,38027,75536.0
1743,38029,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,38,3547.0,2417,ND,38029,93861.0
1744,38031,3.0,1.0,1.0,5.0,2.0,2.0,1.0,5.0,2.0,3.0,1.0,6.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,7.0,3.0,1.0,2.0,6.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,1,38,3343.0,1280,ND,38031,127862.0
1745,38033,3.0,0.0,2.0,6.0,2.0,0.0,2.0,5.0,2.0,0.0,2.0,5.0,2.0,0.0,2.0,5.0,3.0,0.0,2.0,6.0,3.0,0.0,2.0,6.0,3.0,0.0,2.0,6.0,3.0,0.0,2.0,6.0,1,38,1097.0,367,ND,38033,122059.0
1746,38035,4.0,2.0,4.0,13.0,3.0,4.0,8.0,17.0,2.0,5.0,6.0,15.0,3.0,4.0,7.0,16.0,3.0,4.0,7.0,16.0,3.0,2.0,7.0,15.0,3.0,2.0,6.0,14.0,3.0,2.0,7.0,15.0,1,38,63653.0,2485,ND,38035,205312.0
1747,38037,3.0,0.0,0.0,4.0,3.0,0.0,1.0,6.0,3.0,0.0,1.0,5.0,3.0,0.0,2.0,6.0,3.0,0.0,2.0,6.0,3.0,0.0,2.0,6.0,3.0,0.0,1.0,5.0,3.0,0.0,0.0,4.0,1,38,2284.0,1816,ND,38037,81237.0
1748,38039,4.0,1.0,2.0,8.0,4.0,2.0,3.0,10.0,4.0,3.0,3.0,11.0,4.0,2.0,3.0,10.0,4.0,2.0,2.0,9.0,4.0,1.0,2.0,8.0,4.0,1.0,2.0,8.0,4.0,1.0,2.0,8.0,1,38,2418.0,1230,ND,38039,93453.0
1749,38041,2.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,1,38,2477.0,1630,ND,38041,110149.0
1750,38043,3.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,1,38,2431.0,1744,ND,38043,106280.0
1751,38045,2.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1,38,4139.0,2013,ND,38045,92741.0
1752,38047,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,1,38,1990.0,1065,ND,38047,80423.0
1753,38049,3.0,1.0,4.0,10.0,2.0,3.0,4.0,10.0,2.0,3.0,4.0,10.0,2.0,3.0,4.0,10.0,2.0,3.0,4.0,10.0,2.0,1.0,4.0,8.0,2.0,1.0,4.0,8.0,3.0,1.0,4.0,9.0,1,38,4342.0,2145,ND,38049,118802.0
1754,38051,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1,38,2809.0,1362,ND,38051,73602.0
1755,38053,3.0,2.0,4.0,11.0,3.0,2.0,5.0,12.0,3.0,2.0,5.0,12.0,3.0,2.0,5.0,12.0,3.0,2.0,5.0,12.0,3.0,2.0,4.0,11.0,3.0,2.0,4.0,11.0,3.0,2.0,4.0,11.0,1,38,5395.0,1391,ND,38053,217447.0
1756,38055,4.0,1.0,3.0,9.0,4.0,2.0,3.0,10.0,4.0,3.0,3.0,11.0,4.0,2.0,3.0,10.0,4.0,3.0,3.0,11.0,4.0,1.0,3.0,9.0,4.0,1.0,3.0,9.0,4.0,1.0,3.0,9.0,1,38,8349.0,3634,ND,38055,162169.0
1757,38057,1.0,1.0,1.0,4.0,1.0,3.0,2.0,8.0,1.0,3.0,2.0,8.0,1.0,3.0,2.0,7.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1,38,8423.0,2582,ND,38057,169193.0
1758,38059,2.0,1.0,3.0,6.0,1.0,3.0,5.0,10.0,2.0,4.0,4.0,10.0,2.0,3.0,4.0,9.0,2.0,3.0,4.0,10.0,2.0,1.0,3.0,7.0,2.0,1.0,3.0,7.0,2.0,1.0,4.0,7.0,1,38,25727.0,3120,ND,38059,190362.0
1759,38061,4.0,0.0,3.0,8.0,3.0,0.0,4.0,8.0,3.0,0.0,4.0,8.0,3.0,0.0,5.0,9.0,4.0,0.0,4.0,9.0,4.0,0.0,3.0,8.0,4.0,0.0,3.0,8.0,4.0,0.0,3.0,8.0,1,38,6824.0,1675,ND,38061,172858.0
1760,38063,3.0,0.0,1.0,6.0,2.0,0.0,3.0,8.0,2.0,0.0,3.0,8.0,2.0,0.0,2.0,6.0,3.0,0.0,1.0,6.0,3.0,0.0,2.0,7.0,3.0,0.0,1.0,6.0,3.0,0.0,2.0,7.0,1,38,3126.0,1956,ND,38063,80117.0
1761,38065,1.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1,38,1696.0,1235,ND,38065,174894.0
1762,38067,2.0,1.0,1.0,6.0,3.0,2.0,3.0,11.0,3.0,3.0,3.0,12.0,3.0,3.0,2.0,11.0,3.0,2.0,2.0,10.0,3.0,1.0,1.0,8.0,2.0,1.0,0.0,6.0,2.0,1.0,1.0,6.0,1,38,7329.0,2051,ND,38067,87040.0
1763,38069,3.0,1.0,1.0,6.0,1.0,2.0,4.0,8.0,1.0,3.0,4.0,9.0,1.0,2.0,4.0,8.0,2.0,3.0,4.0,10.0,3.0,1.0,3.0,8.0,3.0,1.0,3.0,8.0,3.0,1.0,2.0,7.0,1,38,4251.0,1534,ND,38069,112388.0
1764,38071,2.0,1.0,2.0,6.0,2.0,3.0,5.0,13.0,2.0,3.0,5.0,13.0,2.0,3.0,2.0,9.0,2.0,3.0,2.0,9.0,2.0,1.0,2.0,7.0,2.0,1.0,2.0,7.0,2.0,1.0,3.0,7.0,1,38,11448.0,2449,ND,38071,132748.0
1765,38073,4.0,0.0,2.0,7.0,3.0,0.0,2.0,7.0,3.0,0.0,2.0,7.0,4.0,0.0,3.0,9.0,5.0,0.0,2.0,8.0,4.0,0.0,2.0,8.0,4.0,0.0,2.0,7.0,4.0,0.0,2.0,7.0,1,38,5452.0,1527,ND,38073,122772.0
1766,38075,2.0,1.0,3.0,6.0,2.0,2.0,3.0,8.0,2.0,3.0,3.0,9.0,2.0,2.0,3.0,8.0,2.0,2.0,3.0,8.0,2.0,1.0,3.0,7.0,2.0,1.0,3.0,6.0,2.0,1.0,3.0,6.0,1,38,2112.0,994,ND,38075,128167.0
1767,38077,6.0,1.0,6.0,15.0,3.0,3.0,10.0,19.0,3.0,3.0,10.0,19.0,3.0,3.0,9.0,17.0,6.0,3.0,9.0,20.0,6.0,1.0,5.0,14.0,6.0,1.0,5.0,14.0,6.0,1.0,6.0,16.0,1,38,16034.0,3268,ND,38077,118089.0
1768,38079,3.0,1.0,1.0,6.0,3.0,2.0,3.0,9.0,3.0,3.0,3.0,10.0,3.0,2.0,3.0,9.0,3.0,3.0,2.0,9.0,3.0,1.0,2.0,7.0,3.0,1.0,2.0,7.0,3.0,1.0,1.0,6.0,1,38,13697.0,2131,ND,38079,75027.0
1769,38081,5.0,0.0,2.0,7.0,3.0,0.0,3.0,9.0,3.0,0.0,2.0,7.0,3.0,0.0,2.0,7.0,5.0,0.0,2.0,9.0,5.0,0.0,2.0,9.0,5.0,0.0,2.0,8.0,5.0,0.0,2.0,7.0,1,38,3829.0,1750,ND,38081,98136.0
1770,38083,4.0,0.0,0.0,4.0,3.0,0.0,3.0,7.0,3.0,0.0,2.0,5.0,3.0,0.0,2.0,5.0,4.0,0.0,3.0,7.0,4.0,0.0,2.0,6.0,4.0,0.0,2.0,6.0,4.0,0.0,2.0,6.0,1,38,1029.0,717,ND,38083,86429.0
1771,38085,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1,38,4025.0,935,ND,38085,77674.0
1772,38087,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1,38,720.0,922,ND,38087,90908.0
1773,38089,4.0,2.0,3.0,10.0,1.0,3.0,4.0,9.0,1.0,4.0,4.0,10.0,2.0,4.0,3.0,10.0,2.0,4.0,4.0,11.0,2.0,2.0,3.0,8.0,4.0,2.0,2.0,9.0,4.0,2.0,3.0,10.0,1,38,24009.0,3341,ND,38089,232310.0
1774,38091,3.0,1.0,3.0,9.0,3.0,2.0,2.0,9.0,3.0,3.0,2.0,10.0,3.0,2.0,3.0,10.0,3.0,2.0,2.0,9.0,3.0,1.0,2.0,8.0,3.0,1.0,2.0,8.0,3.0,1.0,2.0,8.0,1,38,1838.0,959,ND,38091,73297.0
1775,38093,3.0,2.0,4.0,10.0,3.0,2.0,4.0,10.0,3.0,3.0,3.0,10.0,3.0,2.0,3.0,9.0,3.0,2.0,3.0,9.0,3.0,2.0,2.0,8.0,3.0,2.0,3.0,9.0,3.0,2.0,4.0,10.0,1,38,20383.0,3759,ND,38093,133257.0
1776,38095,2.0,1.0,1.0,5.0,2.0,3.0,3.0,10.0,2.0,3.0,3.0,10.0,2.0,3.0,4.0,11.0,2.0,2.0,4.0,10.0,2.0,1.0,4.0,9.0,2.0,1.0,4.0,9.0,2.0,1.0,1.0,5.0,1,38,2153.0,1297,ND,38095,74315.0
1777,38097,2.0,1.0,4.0,9.0,2.0,3.0,2.0,11.0,2.0,3.0,2.0,10.0,2.0,3.0,3.0,10.0,2.0,3.0,2.0,10.0,2.0,1.0,2.0,7.0,2.0,1.0,2.0,7.0,2.0,1.0,2.0,7.0,1,38,7326.0,1572,ND,38097,129491.0
1778,38099,1.0,1.0,3.0,7.0,2.0,3.0,6.0,15.0,2.0,3.0,4.0,12.0,1.0,3.0,5.0,11.0,1.0,3.0,7.0,13.0,1.0,1.0,6.0,10.0,1.0,1.0,5.0,9.0,1.0,1.0,6.0,10.0,1,38,10930.0,3068,ND,38099,85207.0
1779,38101,2.0,1.0,5.0,9.0,2.0,3.0,4.0,10.0,2.0,3.0,4.0,10.0,2.0,3.0,5.0,11.0,2.0,3.0,7.0,13.0,2.0,1.0,6.0,11.0,2.0,1.0,4.0,8.0,2.0,1.0,5.0,9.0,1,38,60843.0,5026,ND,38101,210321.0
1780,38103,5.0,1.0,2.0,8.0,2.0,3.0,4.0,10.0,3.0,3.0,3.0,9.0,3.0,3.0,3.0,9.0,4.0,3.0,3.0,10.0,4.0,1.0,3.0,8.0,4.0,1.0,3.0,8.0,4.0,1.0,3.0,8.0,1,38,4190.0,2191,ND,38103,85716.0
1781,38105,3.0,1.0,5.0,11.0,3.0,3.0,4.0,13.0,3.0,3.0,4.0,12.0,3.0,3.0,5.0,13.0,3.0,3.0,7.0,16.0,3.0,1.0,6.0,12.0,3.0,1.0,5.0,11.0,3.0,1.0,6.0,12.0,1,38,22260.0,5084,ND,38105,243203.0
1782,22001,2.0,3.0,7.0,15.0,1.0,2.0,7.0,12.0,1.0,2.0,7.0,12.0,1.0,2.0,6.0,11.0,1.0,2.0,6.0,12.0,1.0,2.0,6.0,12.0,2.0,2.0,7.0,15.0,2.0,3.0,7.0,15.0,1,22,61713.0,3064,LA,22001,100856.0
1783,22003,1.0,6.0,7.0,18.0,1.0,1.0,9.0,12.0,1.0,1.0,7.0,10.0,1.0,2.0,7.0,12.0,1.0,3.0,7.0,12.0,1.0,2.0,7.0,12.0,1.0,3.0,7.0,14.0,1.0,4.0,6.0,14.0,1,22,22684.0,722,LA,22003,87719.0
1784,22005,4.0,2.0,6.0,13.0,1.0,2.0,6.0,9.0,1.0,2.0,5.0,8.0,1.0,2.0,5.0,8.0,1.0,2.0,4.0,7.0,2.0,2.0,5.0,9.0,4.0,3.0,6.0,14.0,4.0,4.0,6.0,15.0,1,22,106362.0,1771,LA,22005,220203.0
1785,22007,4.0,5.0,6.0,17.0,1.0,4.0,4.0,10.0,2.0,4.0,3.0,10.0,1.0,4.0,3.0,9.0,1.0,3.0,3.0,8.0,2.0,3.0,5.0,11.0,3.0,4.0,5.0,13.0,4.0,5.0,6.0,17.0,1,22,23263.0,1099,LA,22007,118544.0
1786,22009,0.0,4.0,7.0,13.0,0.0,2.0,6.0,8.0,0.0,1.0,7.0,8.0,0.0,1.0,5.0,6.0,0.0,1.0,6.0,8.0,0.0,2.0,6.0,9.0,0.0,2.0,6.0,8.0,0.0,5.0,6.0,13.0,0,22,36655.0,1169,LA,22009,93718.0
1787,22011,2.0,3.0,7.0,15.0,0.0,1.0,8.0,9.0,1.0,1.0,7.0,10.0,1.0,1.0,5.0,8.0,1.0,1.0,5.0,9.0,2.0,1.0,6.0,11.0,2.0,3.0,6.0,13.0,2.0,3.0,6.0,14.0,1,22,20516.0,1010,LA,22011,119165.0
1788,22013,1.0,1.0,7.0,11.0,0.0,1.0,5.0,7.0,0.0,1.0,4.0,6.0,0.0,1.0,3.0,5.0,0.0,1.0,3.0,5.0,1.0,1.0,6.0,9.0,1.0,1.0,6.0,9.0,1.0,2.0,6.0,11.0,1,22,9049.0,503,LA,22013,78616.0
1789,22015,2.0,3.0,7.0,15.0,0.0,2.0,7.0,10.0,1.0,3.0,6.0,12.0,1.0,2.0,6.0,10.0,1.0,2.0,6.0,10.0,2.0,3.0,6.0,13.0,2.0,2.0,6.0,12.0,2.0,4.0,6.0,15.0,1,22,110198.0,1801,LA,22015,170265.0
1790,22017,2.0,3.0,9.0,17.0,0.0,2.0,9.0,13.0,0.0,2.0,7.0,11.0,1.0,2.0,7.0,12.0,1.0,2.0,8.0,13.0,2.0,3.0,10.0,18.0,2.0,2.0,10.0,17.0,2.0,3.0,10.0,19.0,1,22,249143.0,4855,LA,22017,148882.0
1791,22019,4.0,5.0,9.0,21.0,2.0,3.0,9.0,16.0,2.0,3.0,10.0,17.0,2.0,3.0,9.0,17.0,2.0,3.0,9.0,17.0,4.0,2.0,10.0,19.0,4.0,3.0,10.0,20.0,5.0,3.0,10.0,22.0,1,22,187658.0,3847,LA,22019,175572.0
1792,22021,1.0,1.0,7.0,11.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,6.0,1.0,1.0,6.0,9.0,1.0,0.0,7.0,9.0,1.0,1.0,7.0,11.0,1,22,6020.0,222,LA,22021,70134.0
1793,22023,2.0,1.0,4.0,10.0,2.0,1.0,5.0,10.0,2.0,1.0,5.0,11.0,2.0,1.0,5.0,11.0,2.0,1.0,5.0,11.0,2.0,1.0,6.0,12.0,2.0,1.0,6.0,12.0,2.0,1.0,6.0,13.0,1,22,6815.0,797,LA,22023,117365.0
1794,22025,1.0,1.0,6.0,10.0,1.0,1.0,5.0,8.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,6.0,0.0,0.0,4.0,5.0,1.0,1.0,5.0,8.0,1.0,0.0,5.0,7.0,1.0,2.0,6.0,11.0,1,22,5155.0,198,LA,22025,81409.0
1795,22027,1.0,2.0,7.0,12.0,0.0,2.0,5.0,8.0,0.0,2.0,3.0,6.0,0.0,2.0,4.0,7.0,0.0,2.0,5.0,8.0,1.0,2.0,6.0,10.0,1.0,1.0,6.0,9.0,1.0,2.0,7.0,12.0,1,22,8365.0,373,LA,22027,76650.0
1796,22029,2.0,2.0,6.0,12.0,0.0,1.0,5.0,7.0,0.0,1.0,3.0,5.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,4.0,7.0,2.0,1.0,5.0,9.0,2.0,2.0,6.0,12.0,1,22,17431.0,569,LA,22029,81202.0
