HocoNum,HighSpeed,population,state
130839,0,3478,IA
130845,0,19674,IA
130846,0,4324,IA
130849,0,7853,IA
130877,0,44759,IA
130877,1,6030,IA
130878,0,14228,IA
130906,0,1607,IA
130930,0,1639,IA
130938,0,21218,IA
130953,0,25494,IA
130956,0,7,IA
130969,0,3612,IA
130974,0,2277,IA
130979,0,488,IA
130983,0,1479,IA
130989,0,759,IA
130989,1,4019,IA
131003,0,1163,IA
131006,0,9777,IA
131008,0,983,IA
131008,1,5653,IA
131010,0,8510,IA
131066,0,1708,IA
131071,0,2867,IA
131085,0,1123,IA
131096,0,3341,IA
131114,0,2137,IA
131116,0,10905,IA
131126,0,2507,IA
131127,0,13414,IA
131135,0,754,IA
131142,0,3167,IA
131146,0,1622,IA
131166,0,2998,IA
131171,0,804,IA
131172,0,418,IA
131222,0,8017,IA
131222,1,42598,IA
131239,0,11908,IA
131240,0,179,IA
131243,1,9565,IA
131267,0,3879,IA
131276,0,1965,IA
131310,0,351259,IA
131315,0,864,IA
131321,0,1458,IA
131354,0,1518,IA
131379,0,29636,IA
131394,0,33725,IA
131413,0,479347,IA
131414,0,5148,IA
131415,0,5259,IA
131447,0,7264,IA
131457,0,9689,IA
131458,0,11093,IA
131461,0,9761,IA
131463,0,34304,IA
131463,1,7232,IA
131472,0,9294,IA
131494,0,20845,IA
131507,0,42093,IA
131510,0,1170,IA
131612,0,12935,IA
131613,0,28471,IA
140048,0,1319808,IA
140076,0,2004,IA
140105,0,37,IA
140106,0,3482,IA
150272,0,148,IA
160127,0,28635,IA
160127,1,58520,IA
160129,0,1529,IA
160160,1,69847,IA
170014,0,2561,IA
170050,0,4923,IA
170062,0,4375,IA
190008,0,223,IA
190080,0,2996,IA
190085,0,2553,IA
190101,0,16894,IA
190103,0,480,IA
190108,1,1392,IA
190150,0,90348,IA
190180,0,2502,IA
190223,0,1847,IA
190244,0,1148,IA
190325,0,47785,IA
210069,0,169,IA
210080,0,495,IA
220032,0,31280,IA
240056,0,348796,IA
240081,0,1638,IA
240086,0,4,IA
240089,0,952,IA
240103,0,686,IA
260005,0,0,IA
260050,0,78907,IA
270084,0,5307,IA
280005,0,5857,IA
290050,0,7802,IA
300074,0,244,IA
300083,0,41239,IA
300101,0,116028,IA
300107,0,41673,IA
300131,0,1304,IA
300186,0,29059,IA
310023,0,637,IA
310023,1,11130,IA
320031,0,0,IA
130077,0,2020695,KS
130077,1,88637,KS
130084,0,1191,KS
130114,0,169,KS
130127,0,1024,KS
130144,0,17970,KS
130183,1,58331,KS
130228,0,220558,KS
130228,1,0,KS
130254,0,0,KS
130314,0,8980,KS
130317,1,126788,KS
130335,0,67335,KS
130335,1,125452,KS
130360,1,1072259,KS
130364,0,31528,KS
130429,0,53025,KS
130460,0,2382,KS
130471,0,17699,KS
130551,0,5575,KS
130555,0,1134,KS
130565,0,3692,KS
130569,0,91,KS
130581,0,1202,KS
130594,0,37,KS
130616,0,6893,KS
130627,0,47,KS
130684,0,402968,KS
130711,0,800,KS
130771,0,2063,KS
130804,0,2903,KS
130804,1,28981,KS
130833,0,49260,KS
130860,0,7675,KS
131030,0,163,KS
131030,1,3380,KS
131043,0,371,KS
131044,0,33695,KS
131048,0,1885118,KS
131087,0,43035,KS
131141,0,118388,KS
131141,1,60718,KS
