HocoNum,HighSpeed,population
310010,0,5361
310013,0,37752
310016,0,915
310017,0,7948
310019,0,19898
310020,0,1347
310021,1,37743
310023,0,32575
310023,1,268088
310024,0,47617
310027,0,20047
310028,0,5411
310030,0,3572
310031,1,1372
310035,0,12495
310036,0,6888
310040,0,69458
310042,0,245520
310045,0,3429
310050,0,501
310052,0,10482
310053,0,44100
310055,0,369562
310056,0,405987
310058,0,527206
310059,0,4887
310059,1,12
310060,0,2694
310062,1,2005
310063,0,7344
310064,0,6
310065,0,50008
310066,0,115328
310067,0,7438
310071,0,85731
310079,1,14884
310081,0,2656
310082,0,243
310083,0,8412
310083,1,3
310084,0,17404
310085,0,13272
310088,0,93937
310090,0,207
310092,1,17474
310094,0,5135
310095,0,169510
310095,1,280895
310096,0,200979
320013,0,196326
320014,0,37082
320016,0,19285
320017,0,900
320018,0,1832464
320019,0,1857
320020,0,3461
320022,0,1034
320025,0,11795
320028,0,33578
320030,0,1080
320031,0,22571
320037,0,11779
320040,0,42187
320040,1,66
320042,0,19013
320045,0,64530
320047,1,34103
320049,0,1664
320050,0,667
320051,0,21697
320052,0,110
320053,0,27826
320055,0,862
320056,0,6340
320056,1,9429
320057,0,9616
320059,0,0
320062,0,11189
320065,0,49024
320066,0,426058
320068,0,19171
320073,0,11661
320074,0,138
320075,0,3094
320080,0,19567
320081,0,4246
320082,0,10479
320084,0,92251
320086,0,12310
320087,0,11718
320087,1,9939
320088,0,1519329
320090,0,12030
320091,0,100210
320092,0,10751
320093,0,4238
320094,0,2928
320095,0,4704
320096,0,65468
320100,1,11822
320105,0,4617
320111,0,5908
320112,0,1509
320113,0,431
320113,1,10
320114,0,46475
320115,0,596
320116,0,3258
320116,1,0
320117,0,15719
320120,0,13175
320121,0,2260378
320124,0,606856
320125,0,61173
320126,0,7168
320127,0,1123232
320129,0,3367
330001,0,1780
330002,0,440900
330003,0,119958
330004,0,1456
330005,0,8373
330006,0,74153
330008,0,2506
330010,0,425
330013,0,65403
330020,0,9508
330024,0,121836
330029,0,268
330032,0,23350
330034,0,6834
330035,0,4513
330042,0,32059
330044,0,51503
330045,0,1187
330046,0,21173
330048,0,710
330052,0,2933
330053,0,3474
330054,0,35053
330055,1,3569
330057,0,33290
330059,0,166004
330062,1,12533
330063,0,109345
330064,0,5738
330064,1,3881
330066,0,8773
330067,1,179809
330070,0,0
330071,0,6214
330072,0,1377
330073,1,882
330074,0,11717
330076,0,1260
330076,1,98
330078,0,18
330078,1,2
330080,0,257
330081,0,6653
330082,0,191006
330083,0,71
330084,0,132449
330085,0,3316
330086,0,2268
330088,0,954730
330089,0,10444
330090,0,27115
330091,0,823
330091,1,465
330092,0,1773320
330092,1,166
360101,1,942
360114,0,8899
360123,0,183
